Scattering angle:,30,,,,,Scattering angle:,40,,,,,Scattering angle:,50,,,,,Scattering angle:,60,,,,,Scattering angle:,70,,,,,Scattering angle:,80,,,,,Scattering angle:,90,,,,,Scattering angle:,100,,,,,Scattering angle:,110,,,,,Scattering angle:,120,,,,,Scattering angle:,130,,
1.31E-06,0.960822,1.00475701,1.002375683,0.002372865,,1.31E-06,0.936453,1.002601649,1.00129998,0.001299135,,1.31E-06,0.960231,0.999325617,0.999662752,-0.000337305,,1.31E-06,0.973176,1.001721043,1.000860151,0.000859782,,1.31E-06,0.972241,0.997197871,0.998597953,-0.001403031,,1.31E-06,0.954825,0.999136713,0.999568263,-0.00043183,,1.31E-06,0.954696,0.994413885,0.997203031,-0.002800888,,1.31E-06,0.95,0.998466566,0.999232989,-0.000767306,,1.31E-06,0.953842,1.000979107,1.000489434,0.000489314,,1.31E-06,0.95522,1.00067779,1.000338838,,,1.31E-06,0.952914,0.998399065,0.999199212
1.41E-06,0.959906,1.003799124,1.001897761,0.001895963,,1.41E-06,0.935763,1.001862909,1.000931021,0.000930588,,1.41E-06,0.960327,0.999425526,0.999712722,-0.00028732,,1.41E-06,0.973878,1.002443634,1.001221071,0.001220326,,1.41E-06,0.968744,0.993611105,0.996800434,-0.003204696,,1.41E-06,0.954362,0.998652226,0.999325886,-0.000674341,,1.41E-06,0.954894,0.994620122,0.997306434,-0.002697201,,1.41E-06,0.951982,1.000549682,1.000274803,0.000274766,,1.41E-06,0.953949,1.001091395,1.000545549,0.0005454,,1.41E-06,0.957187,1.002738397,1.001368263,,,1.41E-06,0.951068,0.99646495,0.99823091
1.51E-06,0.958734,1.002573533,1.00128594,0.001285114,,1.51E-06,0.937234,1.003437817,1.001717434,0.001715961,,1.51E-06,0.960771,0.999887603,0.9999438,-5.62017E-05,,1.51E-06,0.972729,1.001260932,1.000630267,0.000630069,,1.51E-06,0.972194,0.997149665,0.998573815,-0.001427203,,1.51E-06,0.953808,0.998072516,0.999035793,-0.000964672,,1.51E-06,0.955242,0.9949826,0.997488145,-0.002515015,,1.51E-06,0.950017,0.998484433,0.999241929,-0.000758358,,1.51E-06,0.953101,1.000201488,1.000100739,0.000100734,,1.51E-06,0.95385,0.999242593,0.999621225,,,1.51E-06,0.952023,0.997465535,0.998731963
1.61E-06,0.958659,1.002495103,1.001246774,0.001245998,,1.61E-06,0.937305,1.003513832,1.001755375,0.001753837,,1.61E-06,0.960124,0.999214261,0.999607053,-0.000393024,,1.61E-06,0.972437,1.000960367,1.000480068,0.000479953,,1.61E-06,0.969638,0.994528054,0.997260274,-0.002743486,,1.61E-06,0.954031,0.998305865,0.999152573,-0.000847786,,1.61E-06,0.955423,0.99517113,0.997582643,-0.002420283,,1.61E-06,0.949969,0.998433984,0.999216685,-0.000783622,,1.61E-06,0.953864,1.001002194,1.000500972,0.000500846,,1.61E-06,0.953898,0.999292878,0.999646376,,,1.61E-06,0.951965,0.997404766,0.99870154
1.81E-06,0.958676,1.002512881,1.001255652,0.001254864,,1.81E-06,0.936501,1.00265304,1.001325641,0.001324763,,1.81E-06,0.958666,0.9976969,0.998847786,-0.001152878,,1.81E-06,0.971928,1.000436437,1.000218195,0.000218171,,1.81E-06,0.96974,0.994632672,0.997312725,-0.002690892,,1.81E-06,0.953748,0.998009732,0.99900437,-0.000996126,,1.81E-06,0.953622,0.993295204,0.996641964,-0.003363687,,1.81E-06,0.951147,0.999672083,0.999836028,-0.000163986,,1.81E-06,0.952775,0.999859378,0.999929687,-7.0316E-05,,1.81E-06,0.953359,0.998728227,0.999363911,,,1.81E-06,0.951944,0.997382764,0.998690525
2.01E-06,0.959717,1.003601482,1.001799123,0.001797506,,2.01E-06,0.93598,1.002095237,1.001047071,0.001046523,,2.01E-06,0.960468,0.999572267,0.99978611,-0.000213912,,2.01E-06,0.97235,1.000870815,1.000435313,0.000435218,,2.01E-06,0.967864,0.992708516,0.996347588,-0.003659098,,2.01E-06,0.953249,0.997487574,0.998742997,-0.001257794,,2.01E-06,0.953885,0.993569145,0.996779386,-0.003225811,,2.01E-06,0.951419,0.999957959,0.999978979,-2.10208E-05,,2.01E-06,0.95334,1.000452299,1.000226124,0.000226098,,2.01E-06,0.952907,0.998254717,0.999126977,,,2.01E-06,0.952076,0.997521065,0.998759763
2.21E-06,0.95937,1.003238615,1.001617998,0.001616691,,2.21E-06,0.936594,1.002752609,1.001375359,0.001374414,,2.21E-06,0.960475,0.999579552,0.999789754,-0.000210268,,2.21E-06,0.971892,1.000399381,1.00019967,0.000199651,,2.21E-06,0.968932,0.993803931,0.996897152,-0.003107672,,2.21E-06,0.951787,0.995957725,0.997976816,-0.002025233,,2.21E-06,0.952775,0.992412966,0.99619926,-0.003807981,,2.21E-06,0.950946,0.999460828,0.999730378,-0.000269659,,2.21E-06,0.952036,0.999083858,0.999541824,-0.000458281,,2.21E-06,0.953769,0.999157739,0.999578781,,,2.21E-06,0.950839,0.996225019,0.998110725
2.41E-06,0.960797,1.004730867,1.002362642,0.002359856,,2.41E-06,0.936476,1.002626274,1.001312276,0.001311416,,2.41E-06,0.959186,0.998238072,0.999118647,-0.000881741,,2.41E-06,0.972695,1.001225934,1.000612779,0.000612592,,2.41E-06,0.969784,0.994677801,0.99733535,-0.002668206,,2.41E-06,0.952309,0.99650395,0.998250445,-0.001751088,,2.41E-06,0.952569,0.992198396,0.99609156,-0.003916098,,2.41E-06,0.950299,0.99878082,0.999390224,-0.000609962,,2.41E-06,0.950913,0.997905361,0.998952132,-0.001048418,,2.41E-06,0.952537,0.997867109,0.998932985,,,2.41E-06,0.950985,0.996377988,0.998187351
2.61E-06,0.959269,1.003132997,1.001565273,0.001564049,,2.61E-06,0.936617,1.002777234,1.001387654,0.001386692,,2.61E-06,0.959613,0.998682456,0.999341011,-0.000659206,,2.61E-06,0.97092,0.99939887,0.99969939,-0.000300655,,2.61E-06,0.969549,0.994436769,0.997214505,-0.002789382,,2.61E-06,0.952521,0.996725789,0.998361552,-0.001639792,,2.61E-06,0.952262,0.991878624,0.995931034,-0.004077267,,2.61E-06,0.949124,0.997545874,0.998772183,-0.001228571,,2.61E-06,0.952351,0.999414425,0.999707169,-0.000292873,,2.61E-06,0.951536,0.996818473,0.998407969,,,2.61E-06,0.949484,0.994805342,0.997399289
2.81E-06,0.958587,1.002419811,1.001209174,0.001208444,,2.81E-06,0.936815,1.00298922,1.001493495,0.00149238,,2.81E-06,0.959739,0.998813586,0.999406617,-0.000593559,,2.81E-06,0.971008,0.999489451,0.999744693,-0.000255339,,2.81E-06,0.970054,0.994954732,0.997474176,-0.002529019,,2.81E-06,0.952038,0.996220374,0.998108398,-0.001893394,,2.81E-06,0.953,0.992647327,0.996316881,-0.003689919,,2.81E-06,0.947882,0.996240511,0.998118485,-0.001883287,,2.81E-06,0.950785,0.997771036,0.998884896,-0.001115726,,2.81E-06,0.951351,0.996624669,0.998310908,,,2.81E-06,0.949499,0.994821058,0.997407167
3.01E-06,0.960479,1.004398326,1.00219675,0.002194341,,3.01E-06,0.93609,1.002213008,1.001105892,0.001105281,,3.01E-06,0.957774,0.996768584,0.998382985,-0.001618324,,3.01E-06,0.971537,1.000033968,1.000016984,1.69837E-05,,3.01E-06,0.967493,0.992327993,0.996156611,-0.003850794,,3.01E-06,0.952933,0.997156909,0.998577443,-0.00142357,,3.01E-06,0.952655,0.992287974,0.996136524,-0.003870959,,3.01E-06,0.949334,0.997766588,0.99888267,-0.001117955,,3.01E-06,0.949952,0.996896871,0.99844723,-0.001553977,,3.01E-06,0.951895,0.997194557,0.998596293,,,3.01E-06,0.949183,0.994489974,0.997241182
3.21E-06,0.959572,1.003449852,1.001723441,0.001721957,,3.21E-06,0.936422,1.002568459,1.001283406,0.001282583,,3.21E-06,0.957671,0.99666139,0.9983293,-0.001672098,,3.21E-06,0.970511,0.998977873,0.999488806,-0.000511325,,3.21E-06,0.968218,0.993071603,0.99652978,-0.003476255,,3.21E-06,0.952693,0.996905771,0.998451687,-0.001549513,,3.21E-06,0.951992,0.991597391,0.995789833,-0.004219055,,3.21E-06,0.948317,0.996697703,0.998347486,-0.001653881,,3.21E-06,0.949159,0.996064682,0.998030401,-0.001971541,,3.21E-06,0.951313,0.99658486,0.99829097,,,3.21E-06,0.948994,0.994291953,0.997141892
3.61E-06,0.959784,1.003671546,1.001834091,0.001832411,,3.61E-06,0.936379,1.002522422,1.001260417,0.001259623,,3.61E-06,0.959237,0.998291148,0.999145209,-0.000855157,,3.61E-06,0.971039,0.999521361,0.999760652,-0.000239377,,3.61E-06,0.968639,0.99350341,0.996746412,-0.003258892,,3.61E-06,0.951744,0.99591273,0.997954272,-0.002047823,,3.61E-06,0.951067,0.990633909,0.995305937,-0.004705114,,3.61E-06,0.947809,0.996163786,0.99808005,-0.001921795,,3.61E-06,0.94959,0.996516981,0.998256972,-0.001744549,,3.61E-06,0.949899,0.99510357,0.997548781,,,3.61E-06,0.947864,0.993108015,0.996548049
4.01E-06,0.958653,1.002488829,1.001243641,0.001242869,,4.01E-06,0.936839,1.003014915,1.001506323,0.00150519,,4.01E-06,0.959333,0.998391057,0.999195204,-0.00080512,,4.01E-06,0.971244,0.999732374,0.999866178,-0.000133831,,4.01E-06,0.968015,0.992863392,0.996425307,-0.003581098,,4.01E-06,0.951237,0.995382201,0.997688429,-0.002314247,,4.01E-06,0.950461,0.990002698,0.994988793,-0.005023805,,4.01E-06,0.94745,0.995786471,0.997891012,-0.002111215,,4.01E-06,0.947524,0.994348883,0.997170438,-0.002833572,,4.01E-06,0.949378,0.994557776,0.997275176,,,4.01E-06,0.946792,0.991984846,0.99598436
4.41E-06,0.959147,1.003005418,1.001501582,0.001500455,,4.41E-06,0.935979,1.002094167,1.001046536,0.001045989,,4.41E-06,0.958174,0.997184869,0.998591443,-0.00140955,,4.41E-06,0.971767,1.000270714,1.000135348,0.000135339,,4.41E-06,0.968537,0.993398792,0.996693931,-0.003311546,,4.41E-06,0.950386,0.994491707,0.99724205,-0.00276176,,4.41E-06,0.949866,0.989382944,0.994677307,-0.005336909,,4.41E-06,0.945949,0.994208894,0.997100243,-0.00290397,,4.41E-06,0.947831,0.994671055,0.997331968,-0.002671597,,4.41E-06,0.948906,0.994063314,0.997027238,,,4.41E-06,0.945543,0.990676228,0.995327196
4.81E-06,0.959864,1.003755204,1.001875843,0.001874085,,4.81E-06,0.935638,1.001729079,1.000864166,0.000863793,,4.81E-06,0.958129,0.997138037,0.998567993,-0.001433033,,4.81E-06,0.971822,1.000327328,1.00016365,0.000163637,,4.81E-06,0.967696,0.992536204,0.996261112,-0.003745895,,4.81E-06,0.95026,0.99435986,0.997175942,-0.002828053,,4.81E-06,0.949191,0.988679862,0.994323822,-0.005692349,,4.81E-06,0.946226,0.994500026,0.997246221,-0.002757577,,4.81E-06,0.946259,0.993021369,0.996504576,-0.003501548,,4.81E-06,0.947636,0.992732876,0.996359813,,,4.81E-06,0.944247,0.989318366,0.994644844
5.21E-06,0.960228,1.004135848,1.00206579,0.00206366,,5.21E-06,0.935673,1.001766552,1.000882886,0.000882497,,5.21E-06,0.958794,0.997830112,0.998914467,-0.001086123,,5.21E-06,0.969382,0.997815758,0.998907282,-0.001093316,,5.21E-06,0.968943,0.993815213,0.99690281,-0.003101996,,5.21E-06,0.949125,0.993172186,0.996580246,-0.003425615,,5.21E-06,0.949296,0.988789231,0.994378816,-0.005637042,,5.21E-06,0.945033,0.993246162,0.99661736,-0.003388374,,5.21E-06,0.945809,0.992549131,0.9962676,-0.003739383,,5.21E-06,0.946353,0.99138882,0.995685101,,,5.21E-06,0.942223,0.987197755,0.993578258
5.61E-06,0.958697,1.002534841,1.001266618,0.001265817,,5.61E-06,0.935585,1.001672336,1.000835819,0.000835469,,5.61E-06,0.95793,0.996930935,0.998464288,-0.001536892,,5.61E-06,0.97106,0.999542977,0.999771462,-0.000228564,,5.61E-06,0.965923,0.990717692,0.995348025,-0.004662829,,5.61E-06,0.949739,0.993814681,0.996902543,-0.003102264,,5.61E-06,0.947818,0.987249742,0.993604419,-0.00641612,,5.61E-06,0.944715,0.992911938,0.996449667,-0.003556651,,5.61E-06,0.945782,0.992520797,0.99625338,-0.003753656,,5.61E-06,0.944469,0.989415163,0.994693502,,,5.61E-06,0.94305,0.98806423,0.9940142
6.01E-06,0.960487,1.004406691,1.002200924,0.002198505,,6.01E-06,0.935423,1.001498892,1.000749166,0.000748885,,6.01E-06,0.957109,0.996076509,0.998036327,-0.001965604,,6.01E-06,0.969763,0.998207933,0.999103565,-0.000896837,,6.01E-06,0.96429,0.989042773,0.994506296,-0.00550885,,6.01E-06,0.948968,0.9930079,0.996497818,-0.003508329,,6.01E-06,0.947151,0.986554993,0.993254747,-0.006768105,,6.01E-06,0.943713,0.991858819,0.995921091,-0.004087251,,6.01E-06,0.943867,0.990511161,0.995244272,-0.004767072,,6.01E-06,0.944404,0.989347069,0.994659273,,,6.01E-06,0.940987,0.985902758,0.992926361
6.41E-06,0.959534,1.003410114,1.001703606,0.001702156,,6.41E-06,0.935119,1.001173419,1.000586537,0.000586365,,6.41E-06,0.957188,0.996158726,0.998077515,-0.001924336,,6.41E-06,0.969412,0.997846638,0.998922739,-0.001077842,,6.41E-06,0.964234,0.988985336,0.994477419,-0.005537887,,6.41E-06,0.948482,0.992499346,0.996242614,-0.003764463,,6.41E-06,0.946548,0.985926907,0.992938521,-0.007086529,,6.41E-06,0.943023,0.991133617,0.995556938,-0.004452962,,6.41E-06,0.943484,0.990109234,0.995042328,-0.004970002,,6.41E-06,0.943219,0.988105677,0.994035048,,,6.41E-06,0.940567,0.98546271,0.992704745
7.21E-06,0.959411,1.00328149,1.001639401,0.001638059,,7.21E-06,0.935364,1.001435725,1.000717605,0.000717348,,7.21E-06,0.95688,0.995838186,0.997916923,-0.002085249,,7.21E-06,0.967563,0.995943403,0.99796964,-0.002032424,,7.21E-06,0.963825,0.988565837,0.994266482,-0.005750018,,7.21E-06,0.946608,0.990538377,0.995257945,-0.004753334,,7.21E-06,0.946338,0.98570817,0.992828369,-0.007197471,,7.21E-06,0.941465,0.989496132,0.994734202,-0.005279712,,7.21E-06,0.942115,0.98867258,0.99432016,-0.005696032,,7.21E-06,0.942317,0.987160751,0.993559637,,,7.21E-06,0.93842,0.983213228,0.991571091
8.01E-06,0.9592,1.003060841,1.001529251,0.001528083,,8.01E-06,0.935355,1.001426089,1.000712791,0.000712537,,8.01E-06,0.95682,0.995775743,0.997885636,-0.002116602,,8.01E-06,0.96801,0.996403515,0.998200138,-0.001801484,,8.01E-06,0.963497,0.988229418,0.994097288,-0.005920202,,8.01E-06,0.94632,0.990237011,0.995106533,-0.004905479,,8.01E-06,0.944701,0.984003066,0.991969287,-0.008063133,,8.01E-06,0.94018,0.988145574,0.994055116,-0.005962625,,8.01E-06,0.940552,0.98703234,0.993495013,-0.006526237,,8.01E-06,0.94019,0.98493253,0.992437671,,,8.01E-06,0.936694,0.981404842,0.990658792
8.81E-06,0.959334,1.003200969,1.001599206,0.001597928,,8.81E-06,0.934937,1.000978563,1.000489162,0.000489042,,8.81E-06,0.956267,0.995200228,0.997597227,-0.002405664,,8.81E-06,0.967806,0.996193531,0.998094951,-0.001906866,,8.81E-06,0.963126,0.987848894,0.993905878,-0.006112767,,8.81E-06,0.945509,0.989388374,0.994680036,-0.005334165,,8.81E-06,0.943633,0.982890635,0.99140841,-0.008628711,,8.81E-06,0.938734,0.986625803,0.993290392,-0.006732218,,8.81E-06,0.938779,0.985171722,0.99255817,-0.007469658,,8.81E-06,0.93823,0.982879256,0.991402671,,,8.81E-06,0.934916,0.979541973,0.989718128
9.61E-06,0.959095,1.00295104,1.001474433,0.001473347,,9.61E-06,0.934312,1.000309414,1.000154695,0.000154683,,9.61E-06,0.956,0.994922358,0.997457948,-0.002545289,,9.61E-06,0.967531,0.995910465,0.997953137,-0.00204896,,9.61E-06,0.961934,0.986626296,0.99329064,-0.006731969,,9.61E-06,0.944412,0.988240465,0.994102844,-0.005914613,,9.61E-06,0.942841,0.982065686,0.990992273,-0.009048542,,9.61E-06,0.937038,0.984843278,0.992392703,-0.00763638,,9.61E-06,0.937263,0.983580804,0.991756424,-0.008277743,,9.61E-06,0.936821,0.981403203,0.990657965,,,9.61E-06,0.933296,0.977844646,0.988860276
1.04E-05,0.958986,1.002837056,1.001417523,0.00141652,,1.04E-05,0.934364,1.000365087,1.000182527,0.00018251,,1.04E-05,0.955745,0.994656976,0.99732491,-0.002678675,,1.04E-05,0.967191,0.995560492,0.997777777,-0.002224696,,1.04E-05,0.961412,0.986090897,0.993021096,-0.007003371,,1.04E-05,0.943444,0.987227541,0.993593247,-0.006427364,,1.04E-05,0.940995,0.980142887,0.99002166,-0.010028457,,1.04E-05,0.936055,0.983810127,0.991872032,-0.00816118,,1.04E-05,0.935419,0.981645677,0.990780337,-0.009262427,,1.04E-05,0.934483,0.978953941,0.989421013,,,1.04E-05,0.931293,0.975746038,0.987798582
1.12E-05,0.958572,1.002404125,1.001201341,0.00120062,,1.12E-05,0.93477,1.000799766,1.000399803,0.000399723,,1.12E-05,0.95545,0.994349965,0.997170981,-0.002833028,,1.12E-05,0.966605,0.994957303,0.997475465,-0.002527727,,1.12E-05,0.960934,0.985600627,0.992774207,-0.007252025,,1.12E-05,0.942222,0.985948831,0.992949561,-0.007075411,,1.12E-05,0.940147,0.979259608,0.989575469,-0.010479247,,1.12E-05,0.934546,0.982224142,0.991072218,-0.008967873,,1.12E-05,0.934151,0.980315014,0.990108587,-0.009940658,,1.12E-05,0.933135,0.977541791,0.988707131,,,1.12E-05,0.929386,0.973748012,0.98678671
1.20E-05,0.959354,1.003221883,1.001609646,0.001608352,,1.20E-05,0.934618,1.000637029,1.000318464,0.000318413,,1.20E-05,0.954843,0.993718252,0.996854178,-0.003150781,,1.20E-05,0.966527,0.994877015,0.997435219,-0.002568076,,1.20E-05,0.960688,0.985348312,0.992647124,-0.007380042,,1.20E-05,0.941737,0.985441323,0.992693972,-0.007332847,,1.20E-05,0.938965,0.978028434,0.988953201,-0.011108268,,1.20E-05,0.932585,0.980163097,0.990031867,-0.010018148,,1.20E-05,0.932952,0.979056762,0.989472972,-0.010582829,,1.20E-05,0.931354,0.975676035,0.987763147,,,1.20E-05,0.927153,0.971408425,0.98560054
1.28E-05,0.959047,1.002900845,1.001449372,0.001448323,,1.28E-05,0.934043,1.000021413,1.000010706,1.07063E-05,,1.28E-05,0.95452,0.993382101,0.996685558,-0.003319947,,1.28E-05,0.965238,0.993550207,0.996769887,-0.003235342,,1.28E-05,0.958986,0.983602623,0.991767424,-0.008266651,,1.28E-05,0.940787,0.984447235,0.992193144,-0.007837489,,1.28E-05,0.937746,0.97675872,0.988311044,-0.011757809,,1.28E-05,0.931515,0.979038508,0.989463748,-0.010592151,,1.28E-05,0.93098,0.976987309,0.988426684,-0.011640808,,1.28E-05,0.929396,0.973624856,0.986724306,,,1.28E-05,0.925769,0.969958363,0.984864642
1.44E-05,0.958242,1.002059035,1.001028988,0.001028459,,1.44E-05,0.933245,0.999167044,0.999583435,-0.000416652,,1.44E-05,0.954324,0.993178121,0.996583223,-0.003422627,,1.44E-05,0.964041,0.992318096,0.996151643,-0.003855781,,1.44E-05,0.957574,0.982154378,0.991037021,-0.009003388,,1.44E-05,0.938941,0.982515565,0.991219232,-0.008819546,,1.44E-05,0.935768,0.97469843,0.987268165,-0.012813579,,1.44E-05,0.929457,0.976875514,0.98837013,-0.011698026,,1.44E-05,0.928221,0.974091965,0.986960974,-0.01312478,,1.44E-05,0.926613,0.970709417,0.985245866,,,1.44E-05,0.92207,0.9660828,0.982895112
1.60E-05,0.957727,1.001520486,1.000759954,0.000759666,,1.60E-05,0.932708,0.998592112,0.999295808,-0.00070444,,1.60E-05,0.952932,0.991729448,0.995856138,-0.004152472,,1.60E-05,0.963167,0.99141846,0.995699985,-0.004309286,,1.60E-05,0.955505,0.980032268,0.989965791,-0.010084891,,1.60E-05,0.936934,0.980415424,0.990159292,-0.009889448,,1.60E-05,0.933301,0.972128796,0.98596592,-0.014133488,,1.60E-05,0.926831,0.974115543,0.986972919,-0.013112678,,1.60E-05,0.925147,0.970866053,0.985325354,-0.014783384,,1.60E-05,0.922635,0.966542108,0.983128734,,,1.60E-05,0.91816,0.961986166,0.980808934
1.76E-05,0.957935,1.001737997,1.000868621,0.000868244,,1.76E-05,0.932522,0.998392973,0.999196164,-0.00080416,,1.76E-05,0.952715,0.991503613,0.995742744,-0.004266344,,1.76E-05,0.961831,0.990043273,0.995009182,-0.005003313,,1.76E-05,0.954677,0.979183013,0.989536767,-0.010518357,,1.76E-05,0.935037,0.978430388,0.989156402,-0.010902818,,1.76E-05,0.931157,0.9698956,0.984832778,-0.015283421,,1.76E-05,0.924212,0.971362928,0.985577459,-0.014527557,,1.76E-05,0.921671,0.967218276,0.98347256,-0.016665542,,1.76E-05,0.91977,0.963540766,0.981601124,,,1.76E-05,0.914609,0.958265667,0.978910449
1.92E-05,0.957013,1.000773838,1.000386844,0.000386769,,1.92E-05,0.932276,0.998129596,0.99906436,-0.000936078,,1.92E-05,0.952157,0.990922895,0.995451101,-0.004559277,,1.92E-05,0.960511,0.988684555,0.994326181,-0.005689976,,1.92E-05,0.953985,0.97847325,0.989178068,-0.010880915,,1.92E-05,0.933663,0.976992623,0.988429372,-0.011638089,,1.92E-05,0.929096,0.967748857,0.983742272,-0.016391335,,1.92E-05,0.921607,0.968625027,0.984187496,-0.015938855,,1.92E-05,0.918369,0.963753097,0.981709273,-0.01846007,,1.92E-05,0.915969,0.959558881,0.979570764,,,1.92E-05,0.910755,0.954227706,0.976845794
2.08E-05,0.957644,1.001433691,1.000716589,0.000716332,,2.08E-05,0.931709,0.997522545,0.998760504,-0.001240265,,2.08E-05,0.950863,0.989576211,0.994774452,-0.005239249,,2.08E-05,0.959623,0.987770508,0.993866444,-0.006152444,,2.08E-05,0.95225,0.976693714,0.988278156,-0.011791086,,2.08E-05,0.931323,0.974544028,0.987189965,-0.012892791,,2.08E-05,0.926588,0.965136518,0.982413618,-0.017742859,,2.08E-05,0.918873,0.965751546,0.982726588,-0.017424338,,2.08E-05,0.916132,0.961405549,0.980512901,-0.019679476,,2.08E-05,0.912697,0.956131171,0.9778196,,,2.08E-05,0.907408,0.950720945,0.975049201
2.24E-05,0.957278,1.001050955,1.00052534,0.000525202,,2.24E-05,0.931385,0.997175658,0.998586831,-0.001414169,,2.24E-05,0.950348,0.989040243,0.994505024,-0.005510129,,2.24E-05,0.957712,0.985803455,0.992876354,-0.00714914,,2.24E-05,0.950593,0.974994179,0.987417935,-0.012661889,,2.24E-05,0.930103,0.97326741,0.986543162,-0.013548202,,2.24E-05,0.92431,0.962763747,0.981205252,-0.018973614,,2.24E-05,0.915674,0.962389341,0.981014445,-0.019168095,,2.24E-05,0.91277,0.957877405,0.978712115,-0.02151774,,2.24E-05,0.909419,0.952697175,0.976062075,,,2.24E-05,0.903601,0.946732227,0.973001658
2.40E-05,0.957112,1.000877365,1.000438586,0.00043849,,2.40E-05,0.93071,0.996452978,0.998224914,-0.001776664,,2.40E-05,0.949631,0.988294052,0.994129796,-0.005887501,,2.40E-05,0.957769,0.985862127,0.9929059,-0.007119382,,2.40E-05,0.949571,0.973945945,0.986886997,-0.013199737,,2.40E-05,0.927808,0.970865903,0.985325278,-0.014783461,,2.40E-05,0.922255,0.960623253,0.980113898,-0.020086491,,2.40E-05,0.913715,0.960330398,0.979964488,-0.020238945,,2.40E-05,0.909783,0.954742793,0.977109407,-0.023156651,,2.40E-05,0.906226,0.949352223,0.974347075,,,2.40E-05,0.900015,0.942975058,0.971069028
2.56E-05,0.956766,1.000515543,1.000257738,0.000257705,,2.56E-05,0.930322,0.996037571,0.998016819,-0.00198515,,2.56E-05,0.948671,0.987294966,0.993627177,-0.006393216,,2.56E-05,0.956817,0.984882203,0.992412315,-0.007616618,,2.56E-05,0.947776,0.972104869,0.985953786,-0.014145795,,2.56E-05,0.926151,0.969132004,0.984445024,-0.015677224,,2.56E-05,0.91983,0.958097367,0.978824482,-0.021402935,,2.56E-05,0.911006,0.957483192,0.978510701,-0.021723556,,2.56E-05,0.906879,0.951695283,0.975548708,-0.024755188,,2.56E-05,0.902958,0.945928703,0.972588661,,,2.56E-05,0.896305,0.93908797,0.969065514
2.88E-05,0.956323,1.000052286,1.000026143,2.61425E-05,,2.88E-05,0.929701,0.995372705,0.99768367,-0.002319017,,2.88E-05,0.947449,0.986023214,0.992987016,-0.00703769,,2.88E-05,0.954091,0.982076245,0.990997601,-0.009043166,,2.88E-05,0.944418,0.968660671,0.984205604,-0.015920457,,2.88E-05,0.922676,0.965495736,0.982596426,-0.017556797,,2.88E-05,0.915649,0.953742426,0.976597372,-0.023680819,,2.88E-05,0.905567,0.951766708,0.975585315,-0.024717665,,2.88E-05,0.900958,0.945481678,0.972358821,-0.028030385,,2.88E-05,0.896526,0.939190612,0.969118472,,,2.88E-05,0.88928,0.931727648,0.965260404
3.20E-05,0.955904,0.999614127,0.999807045,-0.000192974,,3.20E-05,0.92851,0.994097576,0.99704442,-0.002959956,,3.20E-05,0.946005,0.984520423,0.992230025,-0.007800318,,3.20E-05,0.951929,0.979850829,0.989874148,-0.010177467,,3.20E-05,0.941882,0.966059573,0.982883296,-0.017264888,,3.20E-05,0.918852,0.961494271,0.980558143,-0.019633336,,3.20E-05,0.911217,0.949126043,0.974231001,-0.026106836,,3.20E-05,0.90033,0.946262529,0.972760263,-0.027617617,,3.20E-05,0.895375,0.939622776,0.969341414,-0.031138393,,3.20E-05,0.8899,0.932249288,0.965530574,,,3.20E-05,0.882346,0.92446267,0.961489818
3.52E-05,0.955507,0.999198974,0.999599407,-0.000400674,,3.52E-05,0.927877,0.993419862,0.996704501,-0.003300941,,3.52E-05,0.944915,0.983386045,0.99165823,-0.008376757,,3.52E-05,0.950347,0.978222426,0.989051276,-0.011009103,,3.52E-05,0.939441,0.963555914,0.98160884,-0.01856238,,3.52E-05,0.915277,0.957753362,0.978648743,-0.021582493,,3.52E-05,0.906778,0.944502369,0.971855117,-0.028548542,,3.52E-05,0.895357,0.94103582,0.970070008,-0.030387037,,3.52E-05,0.889375,0.933326267,0.966088126,-0.034500221,,3.52E-05,0.883369,0.925407486,0.961981022,,,3.52E-05,0.875145,0.916917948,0.957558326
3.84E-05,0.9549,0.998564218,0.999281851,-0.000718407,,3.84E-05,0.9268,0.992266786,0.996125888,-0.003881635,,3.84E-05,0.943089,0.981485702,0.990699602,-0.009343916,,3.84E-05,0.948387,0.976204936,0.988030838,-0.01204137,,3.84E-05,0.93637,0.960406083,0.980003104,-0.02019954,,3.84E-05,0.911665,0.953973735,0.97671579,-0.02355957,,3.84E-05,0.902377,0.939918276,0.969493825,-0.030981174,,3.84E-05,0.890583,0.936018262,0.967480368,-0.033060146,,3.84E-05,0.883311,0.926962596,0.962788967,-0.037921032,,3.84E-05,0.877595,0.919358708,0.95883195,,,3.84E-05,0.868275,0.909720025,0.953792443
4.16E-05,0.954045,0.997670121,0.998834381,-0.001166298,,4.16E-05,0.926222,0.991647957,0.995815222,-0.004193558,,4.16E-05,0.941869,0.980216031,0.9900586,-0.009991146,,4.16E-05,0.945754,0.973494705,0.986658353,-0.013431447,,4.16E-05,0.93379,0.957759856,0.978652061,-0.021579102,,4.16E-05,0.907964,0.950100978,0.974731234,-0.025593503,,4.16E-05,0.89825,0.935619582,0.967274305,-0.033273157,,4.16E-05,0.885375,0.930544564,0.964647378,-0.035992656,,4.16E-05,0.877968,0.921355554,0.959872676,-0.040954632,,4.16E-05,0.870682,0.912116727,0.955048023,,,4.16E-05,0.861613,0.90274003,0.950126323
